game_id,season,week,game_date,home_team,away_team,halftime_home_score,halftime_away_score,final_home_score,final_away_score,pregame_spread,pregame_total,trailing_team_home,trailing_team,halftime_deficit,trailing_team_was_favorite,trailing_team_favorite_by,trailing_team_won
2010_12_TB_BAL,2010,12,2010-11-28,BAL,TB,17.0,3.0,17,10,7.5,41.0,False,TB,14,False,0.0,0
2010_12_TEN_HOU,2010,12,2010-11-28,HOU,TEN,14.0,0.0,20,0,5.0,46.5,False,TEN,14,False,0.0,0
2010_13_BUF_MIN,2010,13,2010-12-05,MIN,BUF,31.0,7.0,38,14,5.0,43.5,False,BUF,24,False,0.0,0
2010_13_CAR_SEA,2010,13,2010-12-05,SEA,CAR,3.0,14.0,31,14,4.5,40.0,True,SEA,11,True,4.5,1
2010_13_CHI_DET,2010,13,2010-12-05,DET,CHI,17.0,14.0,20,24,-5.0,43.0,False,CHI,3,True,5.0,1
2010_13_DAL_IND,2010,13,2010-12-05,IND,DAL,7.0,17.0,35,38,5.5,47.5,True,IND,10,True,5.5,0
2010_13_DEN_KC,2010,13,2010-12-05,KC,DEN,10.0,3.0,10,6,9.0,48.0,False,DEN,7,False,0.0,0
2010_13_HOU_PHI,2010,13,2010-12-02,PHI,HOU,20.0,10.0,34,24,8.5,51.0,False,HOU,10,False,0.0,0
2010_13_JAX_TEN,2010,13,2010-12-05,TEN,JAX,0.0,17.0,6,17,3.0,43.5,True,TEN,17,True,3.0,0
2010_13_NO_CIN,2010,13,2010-12-05,CIN,NO,6.0,13.0,30,34,-6.5,45.0,True,CIN,7,False,0.0,0
2010_13_NYJ_NE,2010,13,2010-12-06,NE,NYJ,24.0,3.0,45,3,4.0,44.5,False,NYJ,21,False,0.0,0
2010_13_OAK_SD,2010,13,2010-12-05,LAC,LV,3.0,21.0,13,28,12.5,44.5,True,LAC,18,True,12.5,0
2010_13_PIT_BAL,2010,13,2010-12-05,BAL,PIT,7.0,0.0,10,13,3.0,38.0,False,PIT,7,False,0.0,1
2010_13_SF_GB,2010,13,2010-12-05,GB,SF,14.0,13.0,34,16,9.0,41.0,False,SF,1,False,0.0,0
2010_13_STL_ARI,2010,13,2010-12-05,ARI,LA,6.0,9.0,6,19,-3.0,43.5,True,ARI,3,False,0.0,0
2010_13_WAS_NYG,2010,13,2010-12-05,NYG,WAS,21.0,0.0,31,7,7.0,43.0,False,WAS,21,False,0.0,0
2010_14_ATL_CAR,2010,14,2010-12-12,CAR,ATL,0.0,17.0,10,31,-7.0,41.0,True,CAR,17,False,0.0,0
2010_14_BAL_HOU,2010,14,2010-12-13,HOU,BAL,7.0,21.0,28,34,-3.0,47.0,True,HOU,14,False,0.0,0
2010_14_CIN_PIT,2010,14,2010-12-12,PIT,CIN,10.0,7.0,23,7,9.0,39.5,False,CIN,3,False,0.0,0
2010_14_CLE_BUF,2010,14,2010-12-12,BUF,CLE,10.0,6.0,13,6,1.0,39.5,False,CLE,4,False,0.0,0
2010_14_DEN_ARI,2010,14,2010-12-12,ARI,DEN,16.0,3.0,43,13,-4.0,44.5,False,DEN,13,True,4.0,0
2010_14_IND_TEN,2010,14,2010-12-09,TEN,IND,7.0,21.0,28,30,-3.0,44.0,True,TEN,14,False,0.0,0
2010_14_KC_SD,2010,14,2010-12-12,LAC,KC,21.0,0.0,31,0,10.0,45.5,False,KC,21,False,0.0,0
2010_14_MIA_NYJ,2010,14,2010-12-12,NYJ,MIA,3.0,10.0,6,10,5.0,37.5,True,NYJ,7,True,5.0,0
2010_14_NE_CHI,2010,14,2010-12-12,CHI,NE,0.0,33.0,7,36,-3.0,37.5,True,CHI,33,False,0.0,0
2010_14_NYG_MIN,2010,14,2010-12-13,MIN,NYG,3.0,7.0,3,21,-4.5,43.5,True,MIN,4,False,0.0,0
2010_14_OAK_JAX,2010,14,2010-12-12,JAX,LV,7.0,17.0,38,31,3.5,41.0,True,JAX,10,True,3.5,1
2010_14_PHI_DAL,2010,14,2010-12-12,DAL,PHI,10.0,14.0,27,30,-4.0,50.5,True,DAL,4,False,0.0,0
2010_14_SEA_SF,2010,14,2010-12-12,SF,SEA,30.0,7.0,40,21,4.5,42.5,False,SEA,23,False,0.0,0
2010_14_STL_NO,2010,14,2010-12-12,NO,LA,21.0,6.0,31,13,9.5,47.0,False,LA,15,False,0.0,0
2010_14_TB_WAS,2010,14,2010-12-12,WAS,TB,10.0,3.0,16,17,-1.0,41.0,False,TB,7,True,1.0,1
2010_15_ARI_CAR,2010,15,2010-12-19,CAR,ARI,13.0,3.0,19,12,2.5,37.5,False,ARI,10,False,0.0,0
2010_15_ATL_SEA,2010,15,2010-12-19,SEA,ATL,10.0,17.0,18,34,-5.5,46.0,True,SEA,7,False,0.0,0
2010_15_BUF_MIA,2010,15,2010-12-19,MIA,BUF,7.0,10.0,14,17,5.5,40.0,True,MIA,3,True,5.5,0
2010_15_CHI_MIN,2010,15,2010-12-20,MIN,CHI,7.0,17.0,14,40,-5.5,34.0,True,MIN,10,False,0.0,0
2010_15_CLE_CIN,2010,15,2010-12-19,CIN,CLE,10.0,7.0,19,17,1.0,41.5,False,CLE,3,False,0.0,0
2010_15_DET_TB,2010,15,2010-12-19,TB,DET,14.0,10.0,20,23,3.5,43.0,False,DET,4,False,0.0,1
2010_15_GB_NE,2010,15,2010-12-19,NE,GB,14.0,17.0,31,27,14.0,43.5,True,NE,3,True,14.0,1
2010_15_HOU_TEN,2010,15,2010-12-19,TEN,HOU,24.0,3.0,31,17,2.0,47.5,False,HOU,21,False,0.0,0
2010_15_JAX_IND,2010,15,2010-12-19,IND,JAX,14.0,10.0,34,24,4.0,48.0,False,JAX,4,False,0.0,0
2010_15_KC_STL,2010,15,2010-12-19,LA,KC,6.0,14.0,13,27,3.0,42.5,True,LA,8,True,3.0,0
